id,movie_id,title,year,directors,casts,rating,cover,country,summary,types,lang,release_date,time,url
75243121683446,36069854,猩球崛起：新世界,2024,韦斯·鲍尔,"欧文·泰格,弗蕾娅·艾伦,凯文·杜兰,彼德·梅肯,威廉姆·H·梅西,艾卡·达维尔,特拉维斯·杰弗里,莉迪亚·佩克汉,尼尔·桑迪兰兹,迪辰·拉克曼,拉斯-塞缪尔·瓦尔达布兹,萨拉·怀斯曼,卡琳·考诺娃,尼娜·加拉斯,Olga Miller,Zay Domo Artist,Dmitriy Miller,Anastasia Miller",6.4,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2905957300.jpg, 美国,故事设定在“猿流感”病毒蔓延全球的背景下，人类几近毁灭，而进化为高级智慧生物的猿类一跃成为食物链顶端的王者。时移世异，暴虐的猿类首领赛撒（凯文·杜兰 Kevin Durand 饰）在一片废墟中建立起猿族历史上的第一个帝国——“猩球”崛起，这是世界新秩序诞生的黎明时分。神秘的人类女孩诺娃（弗蕾娅·艾伦 Freya Allan 饰）的出现，引起了赛撒的警觉。她似乎掌握着一个巨大的秘密，不仅关乎人类的存亡，甚至可能再度颠覆整个“猩球”。被迫逃亡的诺娃在躲避赛撒军队的过程中，与青年猿类诺亚（欧文·泰格 Owen Teague 饰）的命运交汇，揭开了一段冒险的旅程。,"动作,科幻,冒险", 英语,2024-05-10,145分钟,https://movie.douban.com/subject/36069854/
897387696864347,1308807,哈尔的移动城堡,2004,宫崎骏,"倍赏千惠子,木村拓哉,美轮明宏,我修院达也,神木隆之介,伊崎充则,大泉洋,大塚明夫,原田大二郎,加藤治子,都筑香弥子",9.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2907583906.jpg, 日本,继母因无力负担生活，将苏菲和她的两个妹妹都送到了制帽店去当学徒。两个妹妹很快先后就离开了制帽店去追寻各自的梦想，只有苏菲坚持了下来。一天，小镇旁边来了一座移动堡垒，传说堡垒的主人哈尔专吸取年青姑娘的灵魂，所以小镇的姑娘都不敢靠近。,"爱情,动画,奇幻,冒险", 日语,2024-04-30,119分钟,https://movie.douban.com/subject/1308807/
369897776605096,36369452,飞驰人生2,2024,韩寒,"沈腾,范丞丞,尹正,张本煜,孙艺洲,魏翔,贾冰,郑恺,冯绍峰,黄景瑜,刘昊然,于适,胡先煦,阎鹤祥,周野芒,高华阳,孙强,范高翔,郝瀚",7.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2903066285.jpg, 中国大陆,五年前巴音布鲁克的悲壮一搏，传奇车手张驰（沈腾 饰）赢得了比赛，却输掉了一切。因铅封始终未能找到，他的成绩被组委会取消，为了谋生开办驾校又遭到网络恶意中伤，穷困潦倒，不闻一名。偶然的一天，一通电话让他重燃赛车手的热情。濒临停产的老头乐车厂厂长（贾冰 饰）是张驰的粉丝，他 主动提出赞助让张驰的车队去拼搏最后一届巴音布鲁克。老头乐的员工厉小海（范丞丞 饰）天赋出众，在张驰、孙宇强（尹正 饰）、记星（张本煜 饰）和万年不及格的菜鸟驾校学员刘显德（孙艺洲 饰）联合训练下，小海成长迅速。,"剧情,喜剧,运动", 汉语普通话,2024-02-10,121分钟,https://movie.douban.com/subject/36369452/
613843346930404,36369452,飞驰人生2,2024,韩寒,"沈腾,范丞丞,尹正,张本煜,孙艺洲,魏翔,贾冰,郑恺,冯绍峰,黄景瑜,刘昊然,于适,胡先煦,阎鹤祥,周野芒,高华阳,孙强,范高翔,郝瀚",7.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2903066285.jpg, 中国大陆,五年前巴音布鲁克的悲壮一搏，传奇车手张驰（沈腾 饰）赢得了比赛，却输掉了一切。因铅封始终未能找到，他的成绩被组委会取消，为了谋生开办驾校又遭到网络恶意中伤，穷困潦倒，不闻一名。偶然的一天，一通电话让他重燃赛车手的热情。濒临停产的老头乐车厂厂长（贾冰 饰）是张驰的粉丝，他 主动提出赞助让张驰的车队去拼搏最后一届巴音布鲁克。老头乐的员工厉小海（范丞丞 饰）天赋出众，在张驰、孙宇强（尹正 饰）、记星（张本煜 饰）和万年不及格的菜鸟驾校学员刘显德（孙艺洲 饰）联合训练下，小海成长迅速。,"剧情,喜剧,运动", 汉语普通话,2024-02-10,121分钟,https://movie.douban.com/subject/36369452/
565101087081244,24284175,九龙城寨之围城,2024,郑保瑞,"古天乐,洪金宝,任贤齐,林峯,刘俊谦,黄德斌,伍允龙,胡子彤,张文杰,廖子妤,郭富城,蔡思韵,黄梓乐",7.4,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2907242293.jpg," 中国香港,中国大陆",上世纪八十年代，恶名昭著的“三不管”地带九龙城寨中黑帮盘踞，危机四伏。落难青年陈洛军（林峯  饰）因逃难误闯，意外被“大人物”龙卷风（古天乐 饰）搭救，更结下真挚兄弟情义。与此同时，觊觎城寨许久的恶人帮掀起了一轮轮夺寨狠斗，保卫家寨的高燃热血之战随即爆发！,"动作,犯罪", 粤语 / 汉语普通话,2024-05-01,126分钟,https://movie.douban.com/subject/24284175/
829402491255,35914398,哥斯拉-1.0,2023,山崎贵,"神木隆之介,滨边美波,山田裕贵,青木崇高,吉冈秀隆,安藤樱,佐佐木藏之介",6.6,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2900227040.jpg, 日本,影片为庆祝哥斯拉诞生70周年的纪念作品，也是东宝第30部哥斯拉大作。故事设定在二战后的日本，哥斯拉的出现仿佛要给已经变得一无所有（归0）的日本再添一击，将这个国家打到负值（负1.0）。,"剧情,科幻,灾难", 日语,2023-11-01,125分钟,https://movie.douban.com/subject/35914398/
97705076533508,35503073,对你的想象,2024,迈克尔·肖沃特,"安妮·海瑟薇,尼古拉斯·加利齐纳,艾拉·鲁宾,安妮·玛莫罗,瑞德·斯科特,帕芮·马费尔德,乔丹·亚伦·霍尔,玛蒂尔达·吉安诺普洛斯,Meg Millidge,奇克·曼诺哈,Ray Cham,Jaiden Anthony,维克托·怀特,Dakota Adan,罗克茜·里韦拉,格拉汉姆·诺顿,Grace Junot,Jon Levine,Demián Castro,特雷弗·戴维",5.9,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2905327559.jpg, 美国,本片根据Robinne Lee同名小说改编。由《大病》《塔米·菲的眼睛》导演迈克尔·肖沃特执导。40岁的离异母亲苏菲（安妮·海瑟薇饰），她的丈夫出轨年轻姑娘而抛弃了母女俩，也取消了原计划带着女儿去科切拉音乐节之旅。苏菲收拾好心情，整装出发，带着女儿去了科切拉，并见到了女儿最喜欢的乐队——August Moon，而这支乐队是目前全球最火的乐队，主唱海耶斯·坎贝尔（尼古拉斯·加利齐纳饰）聪明、成功、自信、时髦，对女孩子有立竿见影的吸引力。而且只有24岁，而俩人竟然走到了要一起。,"剧情,爱情", 英语,2024-03-16,115分钟,https://movie.douban.com/subject/35503073/
415490354651787,1308807,哈尔的移动城堡,2004,宫崎骏,"倍赏千惠子,木村拓哉,美轮明宏,我修院达也,神木隆之介,伊崎充则,大泉洋,大塚明夫,原田大二郎,加藤治子,都筑香弥子",9.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2907583906.jpg, 日本,继母因无力负担生活，将苏菲和她的两个妹妹都送到了制帽店去当学徒。两个妹妹很快先后就离开了制帽店去追寻各自的梦想，只有苏菲坚持了下来。一天，小镇旁边来了一座移动堡垒，传说堡垒的主人哈尔专吸取年青姑娘的灵魂，所以小镇的姑娘都不敢靠近。,"爱情,动画,奇幻,冒险", 日语,2024-04-30,119分钟,https://movie.douban.com/subject/1308807/
19375570731922,36208094,第二十条,2024,张艺谋,"雷佳音,马丽,赵丽颖,高叶,刘耀文,王骁,陈明昊,潘斌龙,张译,范伟,于和伟,许亚军,李乃文,蒋奇明,阿如那,杨皓宇,许静雅,乔杉,蒋诗萌,王沛禄,丁勇岱,刘奕铁,陈宣菲,史彭元,李晓川,杨一威,许文赫,宋木子,多习,飞凡,蒋鹏宇,王乃训,陈永胜,张壹男,黄炎,宋家腾,林博洋,张磊,李鲲",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2903145026.jpg, 中国大陆,人过中年的检察官韩明（雷佳音 饰）早已没了往日的锋芒，每日里柴米油盐，鸡毛蒜皮，尽快从挂职转正是他最为关心的问题。在此期间，康村王永强（潘斌龙 饰）为保护哑巴妻子（赵丽颖 饰）捅伤村霸刘文经（阿如那 饰）的案件甚嚣尘上。刘的家人纠集村匪恶霸上访闹事，要求判处王死刑。韩明的初恋女友——女检察官吕玲玲（高叶 饰）顶住各方压力，执意要找到关系案件走向的重要证据。另一方面，韩的儿子韩雨辰（刘耀文 饰）为制止校园霸凌将学校张主任（张译 饰）儿子打伤，关于是否应该道歉，双方展开了拉锯战。,"剧情,喜剧,家庭", 汉语普通话 / 中国手语,2024-02-10,141分钟,https://movie.douban.com/subject/36208094/
854036217429848,36208094,第二十条,2024,张艺谋,"雷佳音,马丽,赵丽颖,高叶,刘耀文,王骁,陈明昊,潘斌龙,张译,范伟,于和伟,许亚军,李乃文,蒋奇明,阿如那,杨皓宇,许静雅,乔杉,蒋诗萌,王沛禄,丁勇岱,刘奕铁,陈宣菲,史彭元,李晓川,杨一威,许文赫,宋木子,多习,飞凡,蒋鹏宇,王乃训,陈永胜,张壹男,黄炎,宋家腾,林博洋,张磊,李鲲",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2903145026.jpg, 中国大陆,人过中年的检察官韩明（雷佳音 饰）早已没了往日的锋芒，每日里柴米油盐，鸡毛蒜皮，尽快从挂职转正是他最为关心的问题。在此期间，康村王永强（潘斌龙 饰）为保护哑巴妻子（赵丽颖 饰）捅伤村霸刘文经（阿如那 饰）的案件甚嚣尘上。刘的家人纠集村匪恶霸上访闹事，要求判处王死刑。韩明的初恋女友——女检察官吕玲玲（高叶 饰）顶住各方压力，执意要找到关系案件走向的重要证据。另一方面，韩的儿子韩雨辰（刘耀文 饰）为制止校园霸凌将学校张主任（张译 饰）儿子打伤，关于是否应该道歉，双方展开了拉锯战。,"剧情,喜剧,家庭", 汉语普通话 / 中国手语,2024-02-10,141分钟,https://movie.douban.com/subject/36208094/
500262879535558,35371629,维和防暴队,2024,李达超,"黄景瑜,王一博,钟楚曦,欧豪,朱亚文,谷嘉诚,赵华为,木兰,白那日苏,余沛杉,刘学,南伏龙,魏冲,印小天,冯文娟,孙伊涵,李岷城,蒋林燕,高舒乔",5.3,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2907613569.jpg, 中国大陆,影片聚焦中国维和警察鲜为人知的生死时刻！应联合国请求、受国家派遣，余卫东（黄景瑜 饰）、杨震（王一博 饰）、丁慧（钟楚曦 饰）等维和警察肩负神圣使命，远赴异国他乡，深入战火纷飞的任务区执行维和任务。他们将要直面恐怖袭击、武装暴动、黑帮横行等种种险境，维和行动刻不容缓……,"剧情,动作", 汉语普通话,2024-05-01,101分钟,https://movie.douban.com/subject/35371629/
9371035232303,35575567,沙丘2,2024,丹尼斯·维伦纽瓦,"提莫西·查拉梅,赞达亚,丽贝卡·弗格森,哈维尔·巴登,乔什·布洛林,奥斯汀·巴特勒,弗洛伦丝·皮尤,戴夫·巴蒂斯塔,克里斯托弗·沃肯,蕾雅·赛杜,斯特兰·斯卡斯加德,夏洛特·兰普林,安雅·泰勒-乔伊,索海拉·雅各布,巴布斯·奥卢桑莫昆,袁之正,艾莉森·霍尔斯特德,朱西·梅里,凯特·泰森,塔拉·布雷思纳克,Akiko Hitomi",8.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2902227445.jpg," 美国,加拿大",《沙丘2》承接第一部剧情，讲述保罗·厄崔迪（提莫西·查拉梅 Timothée Chalamet 饰）被帕迪沙皇帝和哈克南人联手灭族后，在厄拉科斯星球遇到弗雷曼女战士契妮（赞达亚 Zendaya 饰）以及加入弗雷曼人后展开的传奇旅程。保罗与让他家破人亡的阴谋家们开战，同时面临着一生所爱与已知宇宙命运的两难选择。,"剧情,动作,科幻,冒险", 英语,2024-03-08,166分钟,https://movie.douban.com/subject/35575567/
517089414261005,36190889,间谍过家家 代号：白,2023,片桐崇,"江口拓也,早见沙织,种崎敦美,松田健一郎,甲斐田裕子,佐仓绫音,吉野裕行,小野贤章,山路和弘,藤原夏海,加藤英美里,银河万丈,武内骏辅,中村伦也,贺来贤人",7.4,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2907078869.jpg, 日本,出色的间谍“黄昏”化身为心理医生劳埃德·福杰，与拥有“读心术”的超能力女孩阿尼亚、杀手约尔组成各怀秘密但意外温馨的“伪装家庭”，在共同经历笑料百出的家庭闹剧后，将踏上第一次“家庭旅行”。然而，在愉快的旅途中，阿尼亚却发现了一个可能会撼动世界和平的“秘密”，令人措手不及的大危机事件来袭！世界的命运，又一次掌握在了这意外不断的临时一家人手中！,"喜剧,动画", 日语,2024-04-30,110分钟,https://movie.douban.com/subject/36190889/
744824844161344,1292722,泰坦尼克号,1997,詹姆斯·卡梅隆,"莱昂纳多·迪卡普里奥,凯特·温斯莱特,比利·赞恩,凯西·贝茨,弗兰西丝·费舍,格劳瑞亚·斯图尔特,比尔·帕克斯顿,伯纳德·希尔,大卫·沃纳,维克多·加博,乔纳森·海德,苏茜·爱米斯,刘易斯·阿伯内西,尼古拉斯·卡斯柯恩,阿那托利·萨加洛维奇,丹尼·努齐,杰森·贝瑞,伊万·斯图尔特,艾恩·格拉法德,乔纳森·菲利普斯,马克·林赛·查普曼,理查德·格拉翰,保罗·布赖特威尔,艾瑞克·布里登,夏洛特·查顿,博纳德·福克斯,迈克尔·英塞恩,法妮·布雷特,马丁·贾维斯,罗莎琳·艾尔斯,罗切尔·罗斯,乔纳森·伊万斯-琼斯,西蒙·克雷恩,爱德华德·弗莱彻,斯科特·安德森,马丁·伊斯特,克雷格·凯利,格雷戈里·库克,利亚姆·图伊,詹姆斯·兰开斯特,艾尔莎·瑞雯,卢·帕尔特,泰瑞·佛瑞斯塔,凯文·德·拉·诺伊",9.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p457760035.jpg," 美国,墨西哥",1912年4月10日，号称 “世界工业史上的奇迹”的豪华客轮泰坦尼克号开始了自己的处女航，从英国的南安普顿出发驶往美国纽约。富家少女罗丝（凯特•温丝莱特）与母亲及未婚夫卡尔坐上了头等舱；另一边，放荡不羁的少年画家杰克（莱昂纳多·迪卡普里奥）也在码头的一场赌博中赢得了下等舱的船票。,"剧情,爱情,灾难", 英语 / 意大利语 / 德语 / 俄语,1998-04-03,194分钟,https://movie.douban.com/subject/1292722/
345744896595788,36190889,间谍过家家 代号：白,2023,片桐崇,"江口拓也,早见沙织,种崎敦美,松田健一郎,甲斐田裕子,佐仓绫音,吉野裕行,小野贤章,山路和弘,藤原夏海,加藤英美里,银河万丈,武内骏辅,中村伦也,贺来贤人",7.4,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2907078869.jpg, 日本,出色的间谍“黄昏”化身为心理医生劳埃德·福杰，与拥有“读心术”的超能力女孩阿尼亚、杀手约尔组成各怀秘密但意外温馨的“伪装家庭”，在共同经历笑料百出的家庭闹剧后，将踏上第一次“家庭旅行”。然而，在愉快的旅途中，阿尼亚却发现了一个可能会撼动世界和平的“秘密”，令人措手不及的大危机事件来袭！世界的命运，又一次掌握在了这意外不断的临时一家人手中！,"喜剧,动画", 日语,2024-04-30,110分钟,https://movie.douban.com/subject/36190889/
526383148173487,36069854,猩球崛起：新世界,2024,韦斯·鲍尔,"欧文·泰格,弗蕾娅·艾伦,凯文·杜兰,彼德·梅肯,威廉姆·H·梅西,艾卡·达维尔,特拉维斯·杰弗里,莉迪亚·佩克汉,尼尔·桑迪兰兹,迪辰·拉克曼,拉斯-塞缪尔·瓦尔达布兹,萨拉·怀斯曼,卡琳·考诺娃,尼娜·加拉斯,Olga Miller,Zay Domo Artist,Dmitriy Miller,Anastasia Miller",6.4,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2905957300.jpg, 美国,故事设定在“猿流感”病毒蔓延全球的背景下，人类几近毁灭，而进化为高级智慧生物的猿类一跃成为食物链顶端的王者。时移世异，暴虐的猿类首领赛撒（凯文·杜兰 Kevin Durand 饰）在一片废墟中建立起猿族历史上的第一个帝国——“猩球”崛起，这是世界新秩序诞生的黎明时分。神秘的人类女孩诺娃（弗蕾娅·艾伦 Freya Allan 饰）的出现，引起了赛撒的警觉。她似乎掌握着一个巨大的秘密，不仅关乎人类的存亡，甚至可能再度颠覆整个“猩球”。被迫逃亡的诺娃在躲避赛撒军队的过程中，与青年猿类诺亚（欧文·泰格 Owen Teague 饰）的命运交汇，揭开了一段冒险的旅程。,"动作,科幻,冒险", 英语,2024-05-10,145分钟,https://movie.douban.com/subject/36069854/
744435446890724,35371629,维和防暴队,2024,李达超,"黄景瑜,王一博,钟楚曦,欧豪,朱亚文,谷嘉诚,赵华为,木兰,白那日苏,余沛杉,刘学,南伏龙,魏冲,印小天,冯文娟,孙伊涵,李岷城,蒋林燕,高舒乔",5.3,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2907613569.jpg, 中国大陆,影片聚焦中国维和警察鲜为人知的生死时刻！应联合国请求、受国家派遣，余卫东（黄景瑜 饰）、杨震（王一博 饰）、丁慧（钟楚曦 饰）等维和警察肩负神圣使命，远赴异国他乡，深入战火纷飞的任务区执行维和任务。他们将要直面恐怖袭击、武装暴动、黑帮横行等种种险境，维和行动刻不容缓……,"剧情,动作", 汉语普通话,2024-05-01,101分钟,https://movie.douban.com/subject/35371629/
17450322217828,1292064,楚门的世界,1998,彼得·威尔,"金·凯瑞,劳拉·琳妮,艾德·哈里斯,诺亚·艾默里奇,娜塔莎·麦克艾霍恩",9.4,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p479682972.jpg, 美国,楚门（金•凯瑞 Jim Carrey 饰）是一个平凡得不能再平凡的人，除了一些有些稀奇的经历之外——初恋女友突然失踪、溺水身亡的父亲忽然似乎又出现在眼前，他和绝大多数30多岁的美国男人绝无异样。这令他倍感失落。他也曾试过离开自己生活了多年的地方，但总因种种理由而不能成行。,"剧情,科幻", 英语,1998-06-05,103分钟,https://movie.douban.com/subject/1292064/
146580673723717,1292720,阿甘正传,1994,罗伯特·泽米吉斯,"汤姆·汉克斯,罗宾·怀特,加里·西尼斯,麦凯尔泰·威廉逊,莎莉·菲尔德,海利·乔·奥斯蒙,迈克尔·康纳·亨弗里斯,哈罗德·G·赫瑟姆,山姆·安德森,伊俄涅·M·特雷奇,彼得·道博森,希芳·法隆,伊丽莎白·汉克斯,汉娜·豪尔,克里斯托弗·琼斯,罗布·兰德里,杰森·麦克奎尔,桑尼·施罗耶,艾德·戴维斯,丹尼尔C.斯瑞派克,大卫·布里斯宾,德博拉·麦克蒂尔,艾尔·哈林顿,阿非莫·奥米拉,约翰·沃德斯塔德,迈克尔·伯吉斯,埃里克·安德伍德,拜伦·明斯,斯蒂芬·布吉格沃特,约翰·威廉·高尔特,希拉里·沙普兰,伊莎贝尔·罗斯,理查德·达历山德罗,迪克·史迪威,迈克尔-杰斯,杰弗里·布莱克,瓦妮莎·罗斯,迪克·卡维特,马拉·苏查雷特扎,乔·阿拉斯奇,W·本森·泰瑞",9.5,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2372307693.jpg, 美国,阿甘（汤姆·汉克斯 饰）于二战结束后不久出生在美国南方阿拉巴马州一个闭塞的小镇，他先天弱智，智商只有75，然而他的妈妈是一个性格坚强的女性，她常常鼓励阿甘“傻人有傻福”，要他自强不息。,"剧情,爱情", 英语,1994-06-23,142分钟,https://movie.douban.com/subject/1292720/
945011582625804,26925611,你想活出怎样的人生,2023,宫崎骏,"山时聪真,菅田将晖,柴崎幸,爱缪,木村佳乃,木村拓哉,竹下景子,风吹淳,大竹忍,阿川佐和子,国村隼,小林薰,泷泽凯伦,火野正平",7.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2906527755.jpg, 日本,少年牧真人（山时聪真 配音）的母亲葬身火海后，他随父亲牧胜一（木村拓哉 配音）与继母夏子（木村佳乃 配音）组成新家庭。深陷悲伤的真人阴郁孤僻，难以融入新环境。一次意外，他跟随一只会说话的苍鹭（菅田将晖 配音）闯入废弃的神秘塔楼，却不料进入了奇幻的“亡灵世界”，开始了一场不可思议的冒险……,"动画,奇幻,冒险", 日语,2024-04-03,124分钟,https://movie.douban.com/subject/26925611/
39683104392191,36081094,热辣滚烫,2024,贾玲,"贾玲,雷佳音,张小斐,杨紫,沙溢,乔杉,李雪琴,马丽,魏翔,赵海燕,张琪,沈春阳,沈涛,许君聪,卜钰,朱天福,刘宏禄,张泰维,郭宇鹏,李海银,李国麟,张桂玲,孙婉竹,赵婷婷,法志远,姬晴,曹贺军,刘頔,贾文田,雷鸣武",7.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2904304396.jpg, 中国大陆,大学毕业后仅仅工作短暂的一段时间，杜乐莹（贾玲 饰）便退回家中，宅家长达十年之久。她无所事事，拒绝和外界做过多接触，甚至和家人的关系也变得紧张起来。在和离婚回到娘家的妹妹乐丹（张小斐 饰）一次激烈的冲突后，乐莹选择离家出走，并且在烧烤店找了服务员的工作勉强维生。爱情、亲情、人生，似乎一时间均跌入了谷底，而阴差阳错间乐莹又结识了落魄的拳击教练昊坤（雷佳音 饰）。她支持着他的梦想，彼此又不得不去面对残酷的现实。人生至暗时刻，随波逐流的女孩是否决心逆流而上？,"剧情,喜剧", 汉语普通话,2024-02-10,129分钟,https://movie.douban.com/subject/36081094/
164185155194407,36151692,周处除三害,2023,黄精甫,"阮经天,袁富华,陈以文,王净,谢琼煖,李李仁,刘子铨,曾珮瑜,陈秉佑 ,游安顺,郑有杰,盛鉴,吴奕蓉,黄迪扬,曾向镇,沈威年,杨迦恩,曾皓泽,郑永岳,张启乐,苏耀庭,练家豪,李明哲,廖威迪,罗振佑,王又正,林君柔,黄瀚德,刘子朋,罗能华,许莉廷,林瑞华,刘禾育,郭容腾,李年雄,许德城,黄惠卿,刘昕昊",8.1,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2905021483.jpg, 中国台湾,通缉犯陈桂林（阮经天 饰）在逃亡藏匿中失去最后一个亲人，同时得知自己只有不到三个月的生命。万念俱灰的他原打算投案自首，可是当发现他在三大通缉犯中仅仅排名第三时，内心突然躁动起来。在此之后，他决定仿效古时候周处除三害的故事，临终之际要在江湖上留下他的传奇名号。通过地下医生张贵卿（谢琼煖 饰），陈桂林找到了分别排名第二和第一的香港仔（袁富华 饰）和牛头的线索，随后踏上征途。贪嗔痴，三毒熬煎，红尘混沌之人，被业障缠绕，永远无法跳脱因果轮回……,"动作,犯罪", 汉语普通话 / 闽南语 / 粤语,2024-03-01,134分钟,https://movie.douban.com/subject/36151692/
147735336874654,36081094,热辣滚烫,2024,贾玲,"贾玲,雷佳音,张小斐,杨紫,沙溢,乔杉,李雪琴,马丽,魏翔,赵海燕,张琪,沈春阳,沈涛,许君聪,卜钰,朱天福,刘宏禄,张泰维,郭宇鹏,李海银,李国麟,张桂玲,孙婉竹,赵婷婷,法志远,姬晴,曹贺军,刘頔,贾文田,雷鸣武",7.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2904304396.jpg, 中国大陆,大学毕业后仅仅工作短暂的一段时间，杜乐莹（贾玲 饰）便退回家中，宅家长达十年之久。她无所事事，拒绝和外界做过多接触，甚至和家人的关系也变得紧张起来。在和离婚回到娘家的妹妹乐丹（张小斐 饰）一次激烈的冲突后，乐莹选择离家出走，并且在烧烤店找了服务员的工作勉强维生。爱情、亲情、人生，似乎一时间均跌入了谷底，而阴差阳错间乐莹又结识了落魄的拳击教练昊坤（雷佳音 饰）。她支持着他的梦想，彼此又不得不去面对残酷的现实。人生至暗时刻，随波逐流的女孩是否决心逆流而上？,"剧情,喜剧", 汉语普通话,2024-02-10,129分钟,https://movie.douban.com/subject/36081094/
58384708265439,1291561,千与千寻,2001,宫崎骏,"柊瑠美,入野自由,夏木真理,菅原文太,中村彰男,玉井夕海,神木隆之介,内藤刚志,泽口靖子,我修院达也,大泉洋,小林郁夫,上条恒彦,小野武彦",9.4,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557573348.jpg, 日本,千寻和爸爸妈妈一同驱车前往新家，在郊外的小路上不慎进入了神秘的隧道——他们去到了另外一个诡异世界—一个中世纪的小镇。远处飘来食物的香味，爸爸妈妈大快朵颐，孰料之后变成了猪！这时小镇上渐渐来了许多样子古怪、半透明的人。,"剧情,动画,奇幻", 日语,2019-06-21,125分钟,https://movie.douban.com/subject/1291561/
148959575530658,36430322,末路狂花钱,2024,乌日娜,"贾冰,谭卓,小沈阳,于洋,董宝石,李嘉琦,张百乔,李宗恒,刘嘉裕,李琦,周大勇,马旭东,魏来,马驰,李海银",5.8,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2906646351.jpg, 中国大陆,注意看，眼前这个男人叫贾有为（贾冰 饰），“省钱门”当之无愧代言人，抠门赛道遥遥领先的天之骄子！他抠搜半生不敢玩命花钱，没成想正值壮年罹患绝症是没命花钱！眼看生命只剩十天，百万存款秒变过眼云烟，贾有为浮想联翩，决定带着拜把子老铁沙白虎（小沈阳 饰）、许大力（于洋 饰）和董建峰（董宝石 饰）尽情挥霍，不辜负人间！万万没想到体验新人生处处是惊喜，不光友情续费了，快乐到位了，就连贾有为的昔日女神王晓倩（谭卓 饰）也意外再会了……,"剧情,喜剧", 汉语普通话,2024-05-01,107分钟,https://movie.douban.com/subject/36430322/
6488381236521,1291546,霸王别姬,1993,陈凯歌,"张国荣,张丰毅,巩俐,葛优,英达,蒋雯丽,吴大维,吕齐,雷汉,尹治,马明威,费振翔,智一桐,李春,赵海龙,李丹,童弟,沈慧芬,黄斐,徐杰",9.6,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561716440.jpg," 中国大陆,中国香港",段小楼（张丰毅）与程蝶衣（张国荣）是一对打小一起长大的师兄弟，两人一个演生，一个饰旦，一向配合天衣无缝，尤其一出《霸王别姬》，更是誉满京城，为此，两人约定合演一辈子《霸王别姬》。但两人对戏剧与人生关系的理解有本质不同，段小楼深知戏非人生，程蝶衣则是人戏不分。,"剧情,爱情,同性", 汉语普通话,1993-07-26,171分钟,https://movie.douban.com/subject/1291546/
